path	line	column	token	old	new	action	reason
templates/review-report.md	820	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/review-report.md	821	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/review-report.md	822	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/review-report.md	823	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/review-report.md	824	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/review-report.md	825	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/review-report.md	826	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/review-report.md	827	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/review-report.md	828	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/review-report.md	829	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/review-report.md	830	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/review-report.md	831	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	2	17	NNN	[NNN]	[[NNN]]	MIGRATE	fillable-slot
templates/scene-card.md	4	21	SLUG	[SLUG]	[[SLUG]]	MIGRATE	fillable-slot
templates/scene-card.md	5	27	SLUG	[SLUG]	[[SLUG]]	MIGRATE	fillable-slot
templates/scene-card.md	8	8	OWNER	[OWNER]	[[OWNER]]	MIGRATE	fillable-slot
templates/scene-card.md	9	22	VERSION	[VERSION]	[[VERSION]]	MIGRATE	fillable-slot
templates/scene-card.md	20	6	场景 ID	[场景 ID]	[[场景 ID]]	MIGRATE	fillable-slot
templates/scene-card.md	20	14	地点缩写	[地点缩写]	[[地点缩写]]	MIGRATE	fillable-slot
templates/scene-card.md	20	22	版本	[版本]	[[版本]]	MIGRATE	fillable-slot
templates/scene-card.md	68	10	项目名	[项目名]	[[项目名]]	MIGRATE	fillable-slot
templates/scene-card.md	69	11	PROJECT_ID	[PROJECT_ID]	[[PROJECT_ID]]	MIGRATE	fillable-slot
templates/scene-card.md	70	24	NNN	[NNN]	[[NNN]]	MIGRATE	fillable-slot
templates/scene-card.md	70	43	集数	[集数]	[[集数]]	MIGRATE	fillable-slot
templates/scene-card.md	71	13	编号	[编号]	[[编号]]	MIGRATE	fillable-slot
templates/scene-card.md	72	11	00	[00]	[[00]]	MIGRATE	fillable-slot
templates/scene-card.md	74	8	姓名	[姓名]	[[姓名]]	MIGRATE	fillable-slot
templates/scene-card.md	75	10	YYYY-MM-DD	[YYYY-MM-DD]	[[YYYY-MM-DD]]	MIGRATE	fillable-slot
templates/scene-card.md	76	10	文件路径 / 版本	[文件路径 / 版本]	[[文件路径 / 版本]]	MIGRATE	fillable-slot
templates/scene-card.md	77	10	文件路径 / 版本	[文件路径 / 版本]	[[文件路径 / 版本]]	MIGRATE	fillable-slot
templates/scene-card.md	78	20	文件路径 / 版本	[文件路径 / 版本]	[[文件路径 / 版本]]	MIGRATE	fillable-slot
templates/scene-card.md	79	10	第 X 天；日/夜；具体时间	[第 X 天；日/夜；具体时间]	[[第 X 天；日/夜；具体时间]]	MIGRATE	fillable-slot
templates/scene-card.md	80	10	预计秒数/分钟	[预计秒数/分钟]	[[预计秒数/分钟]]	MIGRATE	fillable-slot
templates/scene-card.md	83	12	角色	[角色]	[[角色]]	MIGRATE	fillable-slot
templates/scene-card.md	90	13	人物、关系、信息、道具、风险	[人物、关系、信息、道具、风险]	[[人物、关系、信息、道具、风险]]	MIGRATE	fillable-slot
templates/scene-card.md	91	12	必须与前场一致	[必须与前场一致]	[[必须与前场一致]]	MIGRATE	fillable-slot
templates/scene-card.md	92	12	本场必须创造的变化	[本场必须创造的变化]	[[本场必须创造的变化]]	MIGRATE	fillable-slot
templates/scene-card.md	93	13	后果、问题、道具、伤病、情绪	[后果、问题、道具、伤病、情绪]	[[后果、问题、道具、伤病、情绪]]	MIGRATE	fillable-slot
templates/scene-card.md	94	15	前场钩子/之前伏笔	[前场钩子/之前伏笔]	[[前场钩子/之前伏笔]]	MIGRATE	fillable-slot
templates/scene-card.md	95	14	下一场或未来回收	[下一场或未来回收]	[[下一场或未来回收]]	MIGRATE	fillable-slot
templates/scene-card.md	113	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	114	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	115	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	116	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	117	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	118	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	119	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	120	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	121	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	122	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	123	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	124	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	140	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	141	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	141	16	编号	[编号]	[[编号]]	MIGRATE	fillable-slot
templates/scene-card.md	142	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	142	14	关键冲突/转折	[关键冲突/转折]	[[关键冲突/转折]]	MIGRATE	fillable-slot
templates/scene-card.md	143	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	144	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	162	15	地点	[地点]	[[地点]]	MIGRATE	fillable-slot
templates/scene-card.md	162	22	日/夜	[日/夜]	[[日/夜]]	MIGRATE	fillable-slot
templates/scene-card.md	163	15	编号	[编号]	[[编号]]	MIGRATE	fillable-slot
templates/scene-card.md	165	21	具体时长	[具体时长]	[[具体时长]]	MIGRATE	fillable-slot
templates/scene-card.md	219	9	人物 / 制度 / 时间 / 空间 / 自身限制	[人物 / 制度 / 时间 / 空间 / 自身限制]	[[人物 / 制度 / 时间 / 空间 / 自身限制]]	MIGRATE	fillable-slot
templates/scene-card.md	310	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	311	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	312	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	313	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	314	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	315	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	325	3	POV	[POV]	[[POV]]	MIGRATE	fillable-slot
templates/scene-card.md	326	3	对抗方	[对抗方]	[[对抗方]]	MIGRATE	fillable-slot
templates/scene-card.md	327	3	第三方	[第三方]	[[第三方]]	MIGRATE	fillable-slot
templates/scene-card.md	333	1	谁掌握资源、信息、空间、合法性或情感主动权？	[谁掌握资源、信息、空间、合法性或情感主动权？]	[[谁掌握资源、信息、空间、合法性或情感主动权？]]	MIGRATE	fillable-slot
templates/scene-card.md	336	1	谁开始失去控制？	[谁开始失去控制？]	[[谁开始失去控制？]]	MIGRATE	fillable-slot
templates/scene-card.md	339	1	权力转移给谁？为什么？	[权力转移给谁？为什么？]	[[权力转移给谁？为什么？]]	MIGRATE	fillable-slot
templates/scene-card.md	346	3	人物 A / B	[人物 A / B]	[[人物 A / B]]	MIGRATE	fillable-slot
templates/scene-card.md	366	5	编号	[编号]	[[编号]]	MIGRATE	fillable-slot
templates/scene-card.md	391	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	392	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	393	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	394	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	395	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	396	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	436	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	437	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	438	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	439	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	440	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	441	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	442	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	443	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	444	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	445	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	748	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	749	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	750	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	751	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	752	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	753	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	754	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	755	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	756	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	757	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	758	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	759	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	760	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	761	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/scene-card.md	768	6	编号	[编号]	[[编号]]	MIGRATE	fillable-slot
templates/story-bible.md	2	20	PROJECT_ID	[PROJECT_ID]	[[PROJECT_ID]]	MIGRATE	fillable-slot
templates/story-bible.md	4	21	SLUG	[SLUG]	[[SLUG]]	MIGRATE	fillable-slot
templates/story-bible.md	5	27	SLUG	[SLUG]	[[SLUG]]	MIGRATE	fillable-slot
templates/story-bible.md	8	8	OWNER	[OWNER]	[[OWNER]]	MIGRATE	fillable-slot
templates/story-bible.md	12	3	项目名称	[项目名称]	[[项目名称]]	MIGRATE	fillable-slot
templates/story-bible.md	53	10	项目名称	[项目名称]	[[项目名称]]	MIGRATE	fillable-slot
templates/story-bible.md	54	10	PROJECT_ID	[PROJECT_ID]	[[PROJECT_ID]]	MIGRATE	fillable-slot
templates/story-bible.md	59	9	姓名	[姓名]	[[姓名]]	MIGRATE	fillable-slot
templates/story-bible.md	60	10	YYYY-MM-DD	[YYYY-MM-DD]	[[YYYY-MM-DD]]	MIGRATE	fillable-slot
templates/story-bible.md	63	10	市场	[市场]	[[市场]]	MIGRATE	fillable-slot
templates/story-bible.md	64	12	文件路径	[文件路径]	[[文件路径]]	MIGRATE	fillable-slot
templates/story-bible.md	65	12	文件路径	[文件路径]	[[文件路径]]	MIGRATE	fillable-slot
templates/story-bible.md	66	13	文件路径	[文件路径]	[[文件路径]]	MIGRATE	fillable-slot
templates/story-bible.md	67	15	文件路径	[文件路径]	[[文件路径]]	MIGRATE	fillable-slot
templates/story-bible.md	99	1	填写 Logline	[填写 Logline]	[[填写 Logline]]	MIGRATE	fillable-slot
templates/story-bible.md	105	1	观众持续追问的最重要问题。	[观众持续追问的最重要问题。]	[[观众持续追问的最重要问题。]]	MIGRATE	fillable-slot
templates/story-bible.md	112	8	这个故事为什么值得存在	[这个故事为什么值得存在]	[[这个故事为什么值得存在]]	MIGRATE	fillable-slot
templates/story-bible.md	113	8	观众为何关心主角	[观众为何关心主角]	[[观众为何关心主角]]	MIGRATE	fillable-slot
templates/story-bible.md	114	8	稳定提供何种体验	[稳定提供何种体验]	[[稳定提供何种体验]]	MIGRATE	fillable-slot
templates/story-bible.md	115	8	紧张、爽感、恐惧、温暖、悲剧等	[紧张、爽感、恐惧、温暖、悲剧等]	[[紧张、爽感、恐惧、温暖、悲剧等]]	MIGRATE	fillable-slot
templates/story-bible.md	116	8	故事会以选择检验什么	[故事会以选择检验什么]	[[故事会以选择检验什么]]	MIGRATE	fillable-slot
templates/story-bible.md	117	8	最终必须回应什么承诺	[最终必须回应什么承诺]	[[最终必须回应什么承诺]]	MIGRATE	fillable-slot
templates/story-bible.md	118	8	世界/人物的可识别视觉价值	[世界/人物的可识别视觉价值]	[[世界/人物的可识别视觉价值]]	MIGRATE	fillable-slot
templates/story-bible.md	125	14	填写	[填写]	[[填写]]	MIGRATE	fillable-slot
templates/story-bible.md	126	10	填写	[填写]	[[填写]]	MIGRATE	fillable-slot
templates/story-bible.md	128	12	填写	[填写]	[[填写]]	MIGRATE	fillable-slot
templates/story-bible.md	130	10	填写	[填写]	[[填写]]	MIGRATE	fillable-slot
templates/story-bible.md	204	8	姓名 / ID	[姓名 / ID]	[[姓名 / ID]]	MIGRATE	fillable-slot
templates/story-bible.md	205	10	可执行、可验证	[可执行、可验证]	[[可执行、可验证]]	MIGRATE	fillable-slot
templates/story-bible.md	206	10	必须学会的选择/能力	[必须学会的选择/能力]	[[必须学会的选择/能力]]	MIGRATE	fillable-slot
templates/story-bible.md	207	10	主角认为正确但会导致失败的东西	[主角认为正确但会导致失败的东西]	[[主角认为正确但会导致失败的东西]]	MIGRATE	fillable-slot
templates/story-bible.md	208	10	主角惯用且会失效的解决方式	[主角惯用且会失效的解决方式]	[[主角惯用且会失效的解决方式]]	MIGRATE	fillable-slot
templates/story-bible.md	209	10	失去什么/成为谁	[失去什么/成为谁]	[[失去什么/成为谁]]	MIGRATE	fillable-slot
templates/story-bible.md	210	10	人脉、能力、身份、道具、知识	[人脉、能力、身份、道具、知识]	[[人脉、能力、身份、道具、知识]]	MIGRATE	fillable-slot
templates/story-bible.md	211	10	时间、制度、伤病、关系、罪责、资金	[时间、制度、伤病、关系、罪责、资金]	[[时间、制度、伤病、关系、罪责、资金]]	MIGRATE	fillable-slot
templates/story-bible.md	212	10	具体且可见	[具体且可见]	[[具体且可见]]	MIGRATE	fillable-slot
templates/story-bible.md	213	15	不同于初始策略的决定	[不同于初始策略的决定]	[[不同于初始策略的决定]]	MIGRATE	fillable-slot
templates/story-bible.md	219	12	人物 / 组织 / 制度 / 自然 / 时间 / 内在创伤	[人物 / 组织 / 制度 / 自然 / 时间 / 内在创伤]	[[人物 / 组织 / 制度 / 自然 / 时间 / 内在创伤]]	MIGRATE	fillable-slot
templates/story-bible.md	220	11	明确目标	[明确目标]	[[明确目标]]	MIGRATE	fillable-slot
templates/story-bible.md	221	11	资源、权力、规则、信息	[资源、权力、规则、信息]	[[资源、权力、规则、信息]]	MIGRATE	fillable-slot
templates/story-bible.md	222	13	利益、信念、制度逻辑	[利益、信念、制度逻辑]	[[利益、信念、制度逻辑]]	MIGRATE	fillable-slot
templates/story-bible.md	223	11	会学习、升级、交换、威胁或夺取什么	[会学习、升级、交换、威胁或夺取什么]	[[会学习、升级、交换、威胁或夺取什么]]	MIGRATE	fillable-slot
templates/story-bible.md	224	10	不能做什么；代价是什么	[不能做什么；代价是什么]	[[不能做什么；代价是什么]]	MIGRATE	fillable-slot
templates/story-bible.md	225	10	主角可利用但不能凭空获胜的部分	[主角可利用但不能凭空获胜的部分]	[[主角可利用但不能凭空获胜的部分]]	MIGRATE	fillable-slot
templates/story-bible.md	226	12	代表/反驳何种价值	[代表/反驳何种价值]	[[代表/反驳何种价值]]	MIGRATE	fillable-slot
templates/story-bible.md	287	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	288	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	289	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	290	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	291	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	302	8	年份、时代、季节	[年份、时代、季节]	[[年份、时代、季节]]	MIGRATE	fillable-slot
templates/story-bible.md	303	8	城市、区域、室内世界	[城市、区域、室内世界]	[[城市、区域、室内世界]]	MIGRATE	fillable-slot
templates/story-bible.md	304	10	权力、阶层、经济、家庭、组织	[权力、阶层、经济、家庭、组织]	[[权力、阶层、经济、家庭、组织]]	MIGRATE	fillable-slot
templates/story-bible.md	305	10	现实、近未来、特殊技术	[现实、近未来、特殊技术]	[[现实、近未来、特殊技术]]	MIGRATE	fillable-slot
templates/story-bible.md	306	10	材质、色温、地标、声音	[材质、色温、地标、声音]	[[材质、色温、地标、声音]]	MIGRATE	fillable-slot
templates/story-bible.md	307	10	故事开始时的正常规则	[故事开始时的正常规则]	[[故事开始时的正常规则]]	MIGRATE	fillable-slot
templates/story-bible.md	308	10	打破日常秩序的机制	[打破日常秩序的机制]	[[打破日常秩序的机制]]	MIGRATE	fillable-slot
templates/story-bible.md	318	7	编号	[编号]	[[编号]]	MIGRATE	fillable-slot
templates/story-bible.md	359	9	编号	[编号]	[[编号]]	MIGRATE	fillable-slot
templates/story-bible.md	359	14	姓名	[姓名]	[[姓名]]	MIGRATE	fillable-slot
templates/story-bible.md	618	9	编号	[编号]	[[编号]]	MIGRATE	fillable-slot
templates/story-bible.md	618	14	地点名称	[地点名称]	[[地点名称]]	MIGRATE	fillable-slot
templates/story-bible.md	690	10	00	[00]	[[00]]	MIGRATE	fillable-slot
templates/story-bible.md	691	8	填写	[填写]	[[填写]]	MIGRATE	fillable-slot
templates/story-bible.md	729	7	编号	[编号]	[[编号]]	MIGRATE	fillable-slot
templates/story-bible.md	729	12	集名	[集名]	[[集名]]	MIGRATE	fillable-slot
templates/story-bible.md	770	5	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	940	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	941	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	942	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	943	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	944	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	945	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	946	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	947	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	948	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	949	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	950	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	951	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	952	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	953	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	954	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/story-bible.md	955	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	2	17	NNN	[NNN]	[[NNN]]	MIGRATE	fillable-slot
templates/vertical-episode.md	4	21	SLUG	[SLUG]	[[SLUG]]	MIGRATE	fillable-slot
templates/vertical-episode.md	5	27	SLUG	[SLUG]	[[SLUG]]	MIGRATE	fillable-slot
templates/vertical-episode.md	8	8	OWNER	[OWNER]	[[OWNER]]	MIGRATE	fillable-slot
templates/vertical-episode.md	9	22	VERSION	[VERSION]	[[VERSION]]	MIGRATE	fillable-slot
templates/vertical-episode.md	17	5	集数	[集数]	[[集数]]	MIGRATE	fillable-slot
templates/vertical-episode.md	17	10	集名缩写	[集名缩写]	[[集名缩写]]	MIGRATE	fillable-slot
templates/vertical-episode.md	17	18	版本	[版本]	[[版本]]	MIGRATE	fillable-slot
templates/vertical-episode.md	26	50	NNN	[NNN]	[[NNN]]	MIGRATE	fillable-slot
templates/vertical-episode.md	27	6	集数	[集数]	[[集数]]	MIGRATE	fillable-slot
templates/vertical-episode.md	68	10	项目名	[项目名]	[[项目名]]	MIGRATE	fillable-slot
templates/vertical-episode.md	69	11	项目缩写	[项目缩写]	[[项目缩写]]	MIGRATE	fillable-slot
templates/vertical-episode.md	70	10	00	[00]	[[00]]	MIGRATE	fillable-slot
templates/vertical-episode.md	71	8	可选；短、可识别	[可选；短、可识别]	[[可选；短、可识别]]	MIGRATE	fillable-slot
templates/vertical-episode.md	72	11	00	[00]	[[00]]	MIGRATE	fillable-slot
templates/vertical-episode.md	74	8	姓名	[姓名]	[[姓名]]	MIGRATE	fillable-slot
templates/vertical-episode.md	75	10	YYYY-MM-DD	[YYYY-MM-DD]	[[YYYY-MM-DD]]	MIGRATE	fillable-slot
templates/vertical-episode.md	76	20	路径 / 版本	[路径 / 版本]	[[路径 / 版本]]	MIGRATE	fillable-slot
templates/vertical-episode.md	77	12	路径 / 版本	[路径 / 版本]	[[路径 / 版本]]	MIGRATE	fillable-slot
templates/vertical-episode.md	78	10	路径 / 版本	[路径 / 版本]	[[路径 / 版本]]	MIGRATE	fillable-slot
templates/vertical-episode.md	79	10	秒 / 分钟	[秒 / 分钟]	[[秒 / 分钟]]	MIGRATE	fillable-slot
templates/vertical-episode.md	80	8	平台名称	[平台名称]	[[平台名称]]	MIGRATE	fillable-slot
templates/vertical-episode.md	83	10	第几天；日/夜；与前集间隔	[第几天；日/夜；与前集间隔]	[[第几天；日/夜；与前集间隔]]	MIGRATE	fillable-slot
templates/vertical-episode.md	85	11	角色	[角色]	[[角色]]	MIGRATE	fillable-slot
templates/vertical-episode.md	87	10	哪些事实不可改	[哪些事实不可改]	[[哪些事实不可改]]	MIGRATE	fillable-slot
templates/vertical-episode.md	163	1	观众在本集最应关心的问题。	[观众在本集最应关心的问题。]	[[观众在本集最应关心的问题。]]	MIGRATE	fillable-slot
templates/vertical-episode.md	176	1	人物、关系、资源或风险的初始状态。	[人物、关系、资源或风险的初始状态。]	[[人物、关系、资源或风险的初始状态。]]	MIGRATE	fillable-slot
templates/vertical-episode.md	179	1	不可逆或明确不同的新状态。	[不可逆或明确不同的新状态。]	[[不可逆或明确不同的新状态。]]	MIGRATE	fillable-slot
templates/vertical-episode.md	199	3	钩子	[钩子]	[[钩子]]	MIGRATE	fillable-slot
templates/vertical-episode.md	199	10	可见动作/确认	[可见动作/确认]	[[可见动作/确认]]	MIGRATE	fillable-slot
templates/vertical-episode.md	199	22	新信息、后果或行动	[新信息、后果或行动]	[[新信息、后果或行动]]	MIGRATE	fillable-slot
templates/vertical-episode.md	199	36	道具、服装、人物、时间	[道具、服装、人物、时间]	[[道具、服装、人物、时间]]	MIGRATE	fillable-slot
templates/vertical-episode.md	205	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	206	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	207	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	208	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	209	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	210	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	211	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	226	3	状态	[状态]	[[状态]]	MIGRATE	fillable-slot
templates/vertical-episode.md	226	10	明确问题	[明确问题]	[[明确问题]]	MIGRATE	fillable-slot
templates/vertical-episode.md	226	19	前 5–20 秒	[前 5–20 秒]	[[前 5–20 秒]]	MIGRATE	fillable-slot
templates/vertical-episode.md	226	32	1–3 集 / 本段落终点	[1–3 集 / 本段落终点]	[[1–3 集 / 本段落终点]]	MIGRATE	fillable-slot
templates/vertical-episode.md	264	11	谁/什么必须最显眼	[谁/什么必须最显眼]	[[谁/什么必须最显眼]]	MIGRATE	fillable-slot
templates/vertical-episode.md	266	10	谁在前景、谁在背景、谁压迫谁	[谁在前景、谁在背景、谁压迫谁]	[[谁在前景、谁在背景、谁压迫谁]]	MIGRATE	fillable-slot
templates/vertical-episode.md	267	10	最多 1–3 个	[最多 1–3 个]	[[最多 1–3 个]]	MIGRATE	fillable-slot
templates/vertical-episode.md	268	10	一个主要动作	[一个主要动作]	[[一个主要动作]]	MIGRATE	fillable-slot
templates/vertical-episode.md	269	10	日/夜；主光逻辑	[日/夜；主光逻辑]	[[日/夜；主光逻辑]]	MIGRATE	fillable-slot
templates/vertical-episode.md	271	10	无额外人物、无复杂群像、无乱码 UI 等	[无额外人物、无复杂群像、无乱码 UI 等]	[[无额外人物、无复杂群像、无乱码 UI 等]]	MIGRATE	fillable-slot
templates/vertical-episode.md	549	3	主角	[主角]	[[主角]]	MIGRATE	fillable-slot
templates/vertical-episode.md	550	3	对手	[对手]	[[对手]]	MIGRATE	fillable-slot
templates/vertical-episode.md	551	3	关系人物	[关系人物]	[[关系人物]]	MIGRATE	fillable-slot
templates/vertical-episode.md	678	5	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	682	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	683	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	684	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	685	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	686	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	687	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	688	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	825	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	826	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	827	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	828	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	829	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	830	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	831	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	832	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	833	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	834	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	835	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	836	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	837	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	838	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	839	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/vertical-episode.md	840	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
